order_id,date,time
15322,13/09/2016,17:08 PM 
6779,24/04/2016,16:07 PM 
6717,23/04/2016,15:47:05 
20977,22/12/2016,17:15:52 
8900,29/05/2016,00H 00M 00S 
17069,16/10/2016,14:54 PM 
13947,21/08/2016,12:17 PM 
2421,10/02/2016, 
571,10/01/2016,13:14 PM 
10842,01/07/2016,18:16:14 
8124,16/05/2016,15H 02M 06S 
2245,02/07/2016,00:00 AM 
21027,23/12/2016,00H 00M 00S 
10015,17/06/2016,14H 41M 37S 
12721,31/07/2016,20:20 PM 
9320,05/06/2016,20:45 PM 
20493,14/12/2016,18:49:35 
16885,14/10/2016,12:17 PM 
10706,29/06/2016,13:22:17 
4482,17/03/2016,13H 57M 38S 
4488,17/03/2016,14:57 PM 
20029,06/12/2016,19:59:00 
16837,13/10/2016,13:21:15 
15551,17/09/2016,15H 08M 19S 
17886,01/11/2016,13:02:02 
9493,06/08/2016,00H 00M 00S 
6423,18/04/2016,17:42 PM 
16513,06/10/2016,14H 12M 59S 
9088,01/06/2016,20H 03M 31S 
6071,12/04/2016,18H 35M 38S 
5795,04/07/2016,00:00:00 
18310,08/11/2016,17H 58M 19S 
14412,28/08/2016, 
10715,29/06/2016,16:22 PM 
16306,01/10/2016,19:54 PM 
10858,01/07/2016, 
16506,06/10/2016,13H 25M 10S 
19002,20/11/2016,19H 33M 03S 
15746,20/09/2016,00:00:00 
7555,05/07/2016,00:00 AM 
6175,14/04/2016,15:05:50 
4487,17/03/2016,14:41:19 
1880,01/02/2016,16:15 PM 
9576,06/10/2016,00:00 AM 
18725,15/11/2016,22:03 PM 
18016,11/03/2016, 
3907,07/03/2016,18:06 PM 
9204,03/06/2016,21:48 PM 
19048,21/11/2016,18:23:53 
6410,18/04/2016,15H 55M 03S 
8926,30/05/2016,14H 20M 59S 
5003,26/03/2016,00:00:00 
6257,15/04/2016,18:49 PM 
15151,09/10/2016,00H 00M 00S 
11117,04/07/2016,22:24 PM 
3018,20/02/2016,13:12:40 
15480,16/09/2016,12:30:03 
17905,01/11/2016,17:24:59 
7308,02/05/2016,21:56 PM 
7042,28/04/2016,17:59 PM 
19117,22/11/2016,00:00 AM 
8421,21/05/2016,17:36:58 
13099,07/08/2016, 
16729,10/10/2016,13:21 PM 
17121,17/10/2016,15:17:57 
10112,19/06/2016,12H 42M 01S 
7255,02/05/2016,14:45:49 
11264,07/07/2016,19:47:02 
7341,03/05/2016,17:17:46 
12910,08/03/2016,00H 00M 00S 
19423,27/11/2016,13H 09M 42S 
1065,18/01/2016,17:48:16 
16852,13/10/2016,16:13 PM 
4978,25/03/2016,00:00 AM 
6373,17/04/2016,00H 00M 00S 
387,07/01/2016,13H 03M 14S 
999,17/01/2016,17:21:24 
16903,14/10/2016,13:26:22 
9724,12/06/2016,17H 08M 22S 
3985,08/03/2016,18:29:24 
5291,30/03/2016,18:22:03 
7522,07/05/2016,11:46 AM 
7993,14/05/2016,00:00:00 
10115,19/06/2016,13H 08M 39S 
16447,04/10/2016,13:21 PM 
16912,14/10/2016, 
19187,24/11/2016,00:00:00 
19940,05/12/2016,15:02:33 
12180,23/07/2016,11:15:56 
6234,15/04/2016,15:58:26 
21070,24/12/2016,15:08:38 
15744,20/09/2016, 
6810,24/04/2016,20:53:38 
17872,31/10/2016,00:00 AM 
17746,29/10/2016,00:00:00 
13294,10/08/2016,13:21:44 
7010,28/04/2016,12H 13M 07S 
19931,05/12/2016,13H 10M 29S 
4809,22/03/2016,00:00 AM 
14683,03/09/2016, 
8470,22/05/2016,16:22:09 
12499,28/07/2016,12:54 PM 
10191,20/06/2016,15H 48M 07S 
16293,01/10/2016,18:22:28 
16664,09/10/2016,12:04:03 
133,02/01/2016,22:00:17 
2043,02/03/2016,00H 00M 00S 
16240,01/10/2016,12H 20M 43S 
10965,07/03/2016,00H 00M 00S 
4463,16/03/2016,00:00:00 
3776,05/03/2016, 
776,13/01/2016,18H 50M 43S 
13217,08/08/2016, 
20604,16/12/2016,17H 07M 30S 
10726,29/06/2016,18H 17M 44S 
12259,24/07/2016, 
8102,15/05/2016,21H 41M 34S 
2807,16/02/2016,17H 13M 02S 
222,01/04/2016,00:00:00 
9496,08/06/2016,19:24 PM 
5441,04/02/2016,00:00:00 
19046,21/11/2016,00H 00M 00S 
10452,25/06/2016,11:21:53 
20230,10/12/2016,13:55:03 
15328,13/09/2016,00:00 AM 
10876,02/07/2016,12:29 PM 
7950,14/05/2016,12:12 PM 
8345,20/05/2016,14H 57M 20S 
5775,07/04/2016, 
11525,12/07/2016, 
16620,08/10/2016,12H 23M 25S 
21101,24/12/2016,00H 00M 00S 
11557,12/07/2016,18H 09M 03S 
914,16/01/2016,12H 14M 22S 
20437,13/12/2016,18H 32M 15S 
6850,25/04/2016,17:34:17 
17243,20/10/2016, 
18051,04/11/2016,13H 35M 54S 
12257,24/07/2016,12H 43M 56S 
17443,23/10/2016,19H 35M 52S 
17456,23/10/2016,22:17 PM 
14066,22/08/2016, 
14189,25/08/2016,00H 00M 00S 
267,01/05/2016,00:00 AM 
10586,27/06/2016,13:58 PM 
739,13/01/2016,12H 19M 38S 
5543,03/04/2016,18H 48M 12S 
16544,06/10/2016,20H 09M 23S 
2100,04/02/2016,18:46 PM 
10166,19/06/2016,21H 19M 19S 
18550,12/11/2016,20:02 PM 
14455,29/08/2016,20:06 PM 
8194,17/05/2016,17:15 PM 
3690,03/03/2016,21:58 PM 
8346,20/05/2016,15:03 PM 
13991,21/08/2016,19:07 PM 
10957,03/07/2016,15:23:03 
15199,11/09/2016,17:40:48 
5372,01/04/2016,11:42:11 
9895,15/06/2016,16:16:21 
3848,06/03/2016, 
18255,07/11/2016,17:59 PM 
12950,04/08/2016, 
4193,12/03/2016,14H 05M 44S 
21163,27/12/2016, 
2104,04/02/2016, 
6278,16/04/2016,12:52:09 
15286,12/09/2016,20:11 PM 
10422,24/06/2016,17:23:54 
9159,03/06/2016, 
20862,20/12/2016,00:00:00 
6444,18/04/2016,20:50:24 
13816,18/08/2016,00:00 AM 
5169,28/03/2016,18:04:45 
2118,02/05/2016,00H 00M 00S 
18183,06/11/2016, 
19166,23/11/2016,20:22 PM 
12773,01/08/2016,18H 29M 22S 
61,01/01/2016,20:08:43 
19209,24/11/2016,16:48:40 
756,13/01/2016,15H 55M 11S 
4894,24/03/2016,00:00:00 
18864,18/11/2016,16:34:04 
5750,07/04/2016,12:52:30 
5138,28/03/2016,00H 00M 00S 
20697,18/12/2016,00H 00M 00S 
11006,07/03/2016,00H 00M 00S 
12707,31/07/2016,18:44:15 
3752,05/03/2016,11H 49M 36S 
10683,28/06/2016,20:03:44 
18299,11/08/2016,00:00 AM 
8333,20/05/2016, 
7527,07/05/2016,12:22:48 
12371,25/07/2016,21:13:44 
6948,27/04/2016,12:13:19 
5931,10/04/2016,15:24:08 
1889,02/01/2016,00:00 AM 
15184,09/11/2016,00:00:00 
7801,11/05/2016,17:59:12 
5587,04/04/2016,00:00 AM 
18510,12/11/2016,13:18 PM 
2608,13/02/2016,13:11 PM 
464,08/01/2016,14H 49M 01S 
18664,14/11/2016,19H 39M 07S 
14600,01/09/2016,14:33:33 
16606,07/10/2016,19:46 PM 
7824,12/05/2016,12H 05M 03S 
3631,03/02/2016, 
15552,17/09/2016, 
8149,16/05/2016,19H 09M 50S 
6480,19/04/2016,17H 21M 16S 
3569,01/03/2016,19H 39M 29S 
3133,21/02/2016,00:00 AM 
15695,19/09/2016,18:06:12 
7842,12/05/2016,14:13 PM 
7855,05/12/2016,00:00:00 
8644,25/05/2016,12:39 PM 
16060,28/09/2016,11H 39M 44S 
4454,16/03/2016,18:29 PM 
20558,15/12/2016,19H 35M 02S 
12601,30/07/2016,11:50 AM 
10898,07/02/2016,00:00 AM 
16666,09/10/2016,12H 09M 28S 
5475,02/04/2016,17H 07M 48S 
971,16/01/2016,21:46:20 
21216,28/12/2016,21:58:08 
9846,14/06/2016,18:06 PM 
5377,01/04/2016, 
686,12/01/2016, 
12139,22/07/2016, 
21016,23/12/2016,00:00 AM 
5428,04/01/2016, 
21217,28/12/2016,22:22 PM 
556,09/01/2016,20:23:12 
19692,01/12/2016,13:33 PM 
18172,06/11/2016,14:16 PM 
19741,02/12/2016,12:29:26 
4336,14/03/2016,18:40:57 
13336,10/08/2016,22:34:16 
17618,27/10/2016,21:31:18 
2123,05/02/2016,12H 54M 56S 
20504,14/12/2016,20H 36M 46S 
13964,21/08/2016,15:05 PM 
10902,02/07/2016,16:48:15 
11622,13/07/2016,18:16:55 
20077,07/12/2016,19:27 PM 
12590,29/07/2016,20H 19M 29S 
20339,11/12/2016,22:08 PM 
5491,04/02/2016,00:00:00 
11258,07/07/2016,18:19 PM 
9964,16/06/2016,17:19:00 
3615,02/03/2016,17:13 PM 
3089,21/02/2016,13H 42M 51S 
7930,13/05/2016,18H 33M 37S 
16913,14/10/2016,00:00:00 
6416,18/04/2016,00:00:00 
9420,07/06/2016,17H 32M 53S 
9247,04/06/2016,18:32:46 
20101,08/12/2016, 
11549,12/07/2016,17H 04M 28S 
18919,19/11/2016,00:00 AM 
19206,24/11/2016,16:40 PM 
8298,19/05/2016,15:32 PM 
20729,18/12/2016,17H 22M 17S 
13262,09/08/2016,19H 07M 28S 
10725,29/06/2016,18:06:14 
18109,11/05/2016,00:00 AM 
18746,16/11/2016,13:46:47 
2920,18/02/2016,17H 08M 04S 
4163,11/03/2016,18H 28M 15S 
6182,14/04/2016, 
10716,29/06/2016,16:33:26 
13902,20/08/2016,13:48 PM 
6775,24/04/2016, 
7647,08/05/2016,21:49 PM 
9020,31/05/2016,21:47 PM 
10044,17/06/2016,21:52:02 
3372,26/02/2016,15:58 PM 
14490,30/08/2016,16H 31M 06S 
5188,28/03/2016,20H 43M 58S 
20613,16/12/2016,18H 28M 12S 
324,01/06/2016,00:00 AM 
15102,09/10/2016,00:00:00 
3328,25/02/2016,00:00 AM 
20154,12/09/2016,00:00:00 
19102,22/11/2016,17:32:26 
1200,20/01/2016,22H 14M 41S 
12372,25/07/2016,00H 00M 00S 
5746,07/04/2016,12:38 PM 
9904,15/06/2016,00:00:00 
13926,20/08/2016,18:16:20 
6849,25/04/2016,00:00:00 
15293,09/12/2016,00H 00M 00S 
1381,23/01/2016,00:00 AM 
166,03/01/2016,16H 58M 51S 
6594,21/04/2016,14H 29M 24S 
2380,02/09/2016,00H 00M 00S 
18181,06/11/2016,16:59:01 
8314,19/05/2016,19:08 PM 
6504,20/04/2016,11:52:59 
5930,10/04/2016,14:44:44 
12349,25/07/2016,18:29:56 
10460,25/06/2016, 
14905,06/09/2016,19H 35M 48S 
13106,07/08/2016,13:29 PM 
17554,25/10/2016, 
12454,27/07/2016,14H 54M 30S 
3349,26/02/2016,12:12 PM 
3703,04/03/2016,12:59 PM 
4274,13/03/2016,19H 24M 05S 
20753,18/12/2016,19:57 PM 
18759,16/11/2016,16:24:08 
7196,01/05/2016,13H 28M 45S 
19192,24/11/2016,00:00:00 
4622,19/03/2016,14:31 PM 
2522,11/02/2016,19:25 PM 
12501,28/07/2016,12:57:39 
8062,15/05/2016,00:00 AM 
3860,03/06/2016,00:00:00 
9091,01/06/2016, 
2777,15/02/2016,21H 56M 36S 
11151,05/07/2016,18:28 PM 
13319,10/08/2016,18H 30M 33S 
12861,03/08/2016,12:15 PM 
11055,04/07/2016,17:07 PM 
8985,31/05/2016,00H 00M 00S 
12285,24/07/2016,18H 07M 21S 
5882,09/04/2016,15:42:13 
3790,05/03/2016,16:12 PM 
14506,30/08/2016,19:13 PM 
6538,20/04/2016,16:54 PM 
6421,18/04/2016,17:35 PM 
13287,10/08/2016,12:08:30 
15226,11/09/2016,21:25 PM 
8683,25/05/2016, 
18446,10/11/2016,20H 08M 35S 
6660,22/04/2016,00:00 AM 
20300,11/12/2016,15:44:30 
723,01/12/2016,00H 00M 00S 
9966,16/06/2016,17H 27M 11S 
14695,03/09/2016,13H 20M 55S 
9997,17/06/2016,11:53:46 
18274,07/11/2016,20:45:04 
19394,26/11/2016,21H 07M 49S 
10918,02/07/2016,19H 15M 58S 
17950,02/11/2016,13:18 PM 
7788,11/05/2016,16:04:29 
10382,23/06/2016,20:40:20 
18285,08/11/2016,13:08 PM 
2679,14/02/2016,16H 01M 35S 
14753,04/09/2016,12:49:31 
1396,24/01/2016,00:00:00 
11219,06/07/2016,20:51:51 
18440,10/11/2016,19H 24M 36S 
19283,25/11/2016,19H 59M 42S 
1129,19/01/2016,00H 00M 00S 
4816,22/03/2016,20:55:27 
8909,29/05/2016,21H 36M 29S 
16440,04/10/2016,11:44:39 
2485,11/02/2016,13:22 PM 
16486,10/04/2016,00:00:00 
14510,30/08/2016, 
9560,09/06/2016,20:11 PM 
7103,29/04/2016,20H 33M 03S 
744,13/01/2016,13H 34M 48S 
7747,10/05/2016,18:34:12 
10228,21/06/2016,13:00:56 
4080,10/03/2016,14:38 PM 
14280,26/08/2016,00:00:00 
11391,09/07/2016, 
19256,25/11/2016,14:54 PM 
10133,19/06/2016,15H 41M 32S 
15340,13/09/2016,20:37 PM 
13241,09/08/2016,15H 13M 32S 
117,02/01/2016,19:23:02 
11946,18/07/2016,21H 29M 31S 
16892,14/10/2016, 
21104,24/12/2016,21H 24M 35S 
17281,21/10/2016,12:16 PM 
13321,08/10/2016,00H 00M 00S 
20794,19/12/2016,16H 59M 08S 
3397,26/02/2016,00:00:00 
10325,22/06/2016,21:18:20 
17100,16/10/2016,20:19 PM 
933,16/01/2016,00H 00M 00S 
5813,08/04/2016,13:09 PM 
6140,13/04/2016, 
8508,22/05/2016,00:00:00 
11204,06/07/2016,18H 04M 34S 
16980,15/10/2016,14:26 PM 
7403,05/04/2016,00H 00M 00S 
16832,13/10/2016,12:32:39 
17295,21/10/2016,13:49:59 
20040,07/12/2016,12:13 PM 
4133,11/03/2016,14:05 PM 
20035,07/12/2016, 
17435,23/10/2016,18:56:20 
16989,15/10/2016,00:00:00 
8523,23/05/2016,13:29 PM 
14465,29/08/2016,00H 00M 00S 
2223,06/02/2016,19:02 PM 
7281,02/05/2016,18:22 PM 
9483,08/06/2016,18:03 PM 
17335,22/10/2016,12H 14M 31S 
12082,21/07/2016,15:29:00 
17881,11/01/2016,00:00 AM 
2468,11/02/2016,11:44:12 
15956,26/09/2016,15:21 PM 
12106,21/07/2016,19:13:19 
1293,22/01/2016,00:00 AM 
12247,24/07/2016,00:00:00 
12174,22/07/2016,21:11:22 
14143,24/08/2016,00:00:00 
19696,01/12/2016,14H 01M 11S 
2169,05/02/2016,21:23:02 
10549,26/06/2016,18H 13M 59S 
7216,01/05/2016,17:47 PM 
14848,05/09/2016,19H 47M 13S 
19115,22/11/2016,20H 18M 14S 
6665,22/04/2016,16H 48M 22S 
9056,01/06/2016,15:03 PM 
8068,15/05/2016,18:33 PM 
13367,11/08/2016,15H 27M 29S 
15822,21/09/2016,21:21 PM 
19016,21/11/2016,11H 40M 53S 
636,11/01/2016,12H 34M 44S 
3550,01/03/2016,17:04:49 
629,01/10/2016, 
20252,10/12/2016,17:59:56 
8546,23/05/2016,18H 48M 51S 
9955,16/06/2016,00:00 AM 
6586,21/04/2016,13H 15M 34S 
15171,11/09/2016,14H 00M 05S 
13638,15/08/2016,00H 00M 00S 
7804,11/05/2016,18:43:49 
7444,05/05/2016,17:25 PM 
17057,16/10/2016,12:55 PM 
12981,05/08/2016,12:40:21 
3542,03/01/2016,00:00:00 
8254,18/05/2016,17:25 PM 
12642,30/07/2016,17:58:40 
3956,08/03/2016, 
1156,20/01/2016,00:00 AM 
13260,09/08/2016,18H 14M 33S 
15573,17/09/2016,17H 45M 39S 
18906,19/11/2016,14:23:23 
7420,05/05/2016,12H 14M 36S 
12142,22/07/2016,00:00 AM 
10052,18/06/2016,12:09:32 
3208,23/02/2016,00:00:00 
6253,15/04/2016,18H 24M 26S 
21002,23/12/2016,12:31:26 
8875,29/05/2016,16:56 PM 
10082,18/06/2016,00:00 AM 
13599,15/08/2016,13H 28M 37S 
343,06/01/2016,15H 45M 37S 
4851,23/03/2016,16:36 PM 
8678,25/05/2016,00:00:00 
9094,01/06/2016,21H 51M 28S 
12815,02/08/2016, 
11383,09/07/2016,18:13:32 
15702,19/09/2016,18:49:32 
12322,25/07/2016,11:59:54 
9141,02/06/2016,18H 38M 47S 
3377,26/02/2016,16:32:16 
6869,25/04/2016,20H 12M 51S 
14102,23/08/2016,18:22 PM 
2366,09/02/2016,13H 07M 01S 
14422,29/08/2016,00:00:00 
19142,23/11/2016,14H 26M 29S 
18498,11/11/2016,22H 49M 08S 
14664,02/09/2016,17:08:57 
18712,15/11/2016,17H 42M 09S 
9854,14/06/2016,19:03 PM 
3092,21/02/2016,14H 41M 55S 
4798,22/03/2016,16:21:33 
7017,28/04/2016,13H 05M 34S 
16198,30/09/2016,16:08 PM 
11259,07/07/2016,18:36:35 
11750,15/07/2016,21:38:29 
8694,26/05/2016,12:48:18 
4994,25/03/2016,00H 00M 00S 
20544,15/12/2016,17H 43M 36S 
7057,29/04/2016,11H 42M 12S 
19566,29/11/2016,11H 37M 01S 
11648,14/07/2016,13H 00M 55S 
4546,18/03/2016,12:12 PM 
14623,09/01/2016,00:00:00 
3563,01/03/2016,18:44 PM 
8743,27/05/2016, 
9438,07/06/2016,19H 43M 41S 
4344,14/03/2016,20H 15M 55S 
14528,31/08/2016,12:53 PM 
16194,30/09/2016,15H 27M 39S 
13356,11/08/2016,13:33:11 
18264,07/11/2016, 
265,05/01/2016,13:04 PM 
3523,28/02/2016,21H 06M 54S 
3932,03/07/2016,00H 00M 00S 
13791,18/08/2016,13:26:20 
12841,02/08/2016,20H 34M 14S 
9086,01/06/2016,19H 42M 36S 
10691,29/06/2016,11H 31M 15S 
12325,25/07/2016,00:00:00 
1515,26/01/2016,13:52 PM 
6034,11/04/2016,22H 50M 28S 
11416,10/07/2016,13:29 PM 
4360,15/03/2016,13:08 PM 
17587,27/10/2016,16H 17M 19S 
11313,08/07/2016,16H 57M 03S 
1874,01/02/2016,15:19 PM 
12753,01/08/2016,15H 54M 05S 
11203,06/07/2016,18:00:33 
9037,01/06/2016,12:18:44 
8975,31/05/2016,12:56 PM 
14562,31/08/2016,19:47 PM 
18364,09/11/2016,17:30 PM 
8605,24/05/2016,16:52:20 
6669,22/04/2016,17H 39M 27S 
19709,01/12/2016,17:30 PM 
16937,14/10/2016,20:46:40 
10485,25/06/2016,17:28:09 
769,13/01/2016,17:43:17 
3280,24/02/2016,21:48 PM 
6910,26/04/2016,00:00 AM 
18512,12/11/2016,13H 23M 01S 
10480,25/06/2016,16H 15M 21S 
11955,19/07/2016,13:55 PM 
18639,14/11/2016,14:49 PM 
15632,18/09/2016,18:17 PM 
7160,30/04/2016,00:00:00 
15335,13/09/2016,00H 00M 00S 
13125,08/07/2016,00:00:00 
9988,16/06/2016,22H 17M 42S 
9392,06/07/2016,00H 00M 00S 
6249,15/04/2016,17:57 PM 
21105,24/12/2016,00H 00M 00S 
11604,13/07/2016,14:24:00 
14784,04/09/2016,18H 35M 17S 
11497,11/07/2016,17:44:46 
2594,12/02/2016,22:54:43 
13804,18/08/2016,16H 51M 23S 
7364,05/04/2016,00:00 AM 
10474,25/06/2016,15:11 PM 
12813,02/08/2016,14H 17M 58S 
19027,21/11/2016,14H 40M 50S 
11072,04/07/2016,18:51:08 
15343,13/09/2016,21:19:52 
11864,17/07/2016,00:00 AM 
1402,24/01/2016,14:23:57 
2209,06/02/2016,17H 11M 37S 
9226,04/06/2016,14H 38M 52S 
4376,15/03/2016,16:03:18 
3207,23/02/2016,00:00:00 
20485,14/12/2016,00:00:00 
5177,28/03/2016,19:35:27 
9124,06/02/2016,00H 00M 00S 
18200,06/11/2016,20:02 PM 
15955,26/09/2016,14H 59M 41S 
346,01/06/2016,00:00:00 
13103,07/08/2016,13H 04M 13S 
13584,14/08/2016,21H 00M 49S 
622,10/01/2016,20:57 PM 
90,02/01/2016,15:08 PM 
19517,28/11/2016,12H 14M 39S 
21040,23/12/2016,19H 00M 38S 
1820,31/01/2016,18:13 PM 
10694,29/06/2016,11:50 AM 
14538,31/08/2016,14H 25M 33S 
18913,19/11/2016,15:58 PM 
18857,18/11/2016,00:00:00 
15626,18/09/2016,17:32:09 
5638,05/04/2016, 
19701,01/12/2016,15:47:35 
16361,10/02/2016,00H 00M 00S 
5027,26/03/2016,15H 37M 15S 
8645,25/05/2016, 
6829,25/04/2016,13:37 PM 
11170,06/07/2016, 
6297,16/04/2016,00H 00M 00S 
5446,02/04/2016,12:30:18 
15032,08/09/2016,22:16:29 
3957,08/03/2016,15:02 PM 
14913,07/09/2016,11:47 AM 
13054,06/08/2016,14:07:20 
4811,22/03/2016,00:00:00 
17003,15/10/2016, 
18103,05/11/2016,12:46:18 
21094,24/12/2016,19:24:16 
4512,17/03/2016,18H 05M 39S 
2820,16/02/2016,19H 35M 17S 
11125,05/07/2016,12:21 PM 
9285,05/06/2016,15H 27M 14S 
8591,24/05/2016,00:00 AM 
15842,22/09/2016,14H 13M 46S 
16963,15/10/2016,13:07 PM 
17740,29/10/2016,00:00:00 
1912,01/02/2016,19:01 PM 
20787,19/12/2016,15:12:23 
16140,29/09/2016,00:00:00 
21302,31/12/2016,16H 06M 42S 
1036,18/01/2016,00:00:00 
12838,02/08/2016,20H 02M 54S 
12741,01/08/2016,13H 33M 30S 
2765,15/02/2016,00:00 AM 
17477,24/10/2016,00:00:00 
516,09/01/2016,13H 09M 09S 
12137,22/07/2016,13:36:46 
5711,06/04/2016,16:52 PM 
17827,31/10/2016,15H 37M 19S 
20590,16/12/2016,13H 56M 47S 
12898,08/03/2016,00:00 AM 
951,16/01/2016,19H 03M 46S 
10092,18/06/2016,18H 52M 17S 
20051,07/12/2016,13H 29M 06S 
3768,05/03/2016,13H 27M 04S 
7857,12/05/2016,17:03:51 
14370,28/08/2016,15:22:39 
2324,08/02/2016,16H 16M 21S 
2978,19/02/2016,00:00:00 
8318,19/05/2016,19:33 PM 
7988,14/05/2016,17:59 PM 
17743,29/10/2016,20:54 PM 
1819,31/01/2016,18H 06M 26S 
15353,14/09/2016,12:24:49 
18902,19/11/2016,13H 54M 53S 
11650,14/07/2016,13:05:21 
9639,11/06/2016,13:24 PM 
20053,07/12/2016,13:57 PM 
15558,17/09/2016,16:10 PM 
14365,28/08/2016,13H 43M 56S 
13104,07/08/2016,13:22:22 
6696,23/04/2016,12:09 PM 
10610,27/06/2016,18H 14M 44S 
20733,18/12/2016,17H 37M 10S 
5381,01/04/2016,12H 46M 09S 
4689,20/03/2016, 
3020,20/02/2016,13:17 PM 
9004,31/05/2016,18:43:42 
18846,18/11/2016,12:27:41 
1313,22/01/2016,20:24 PM 
16702,09/10/2016, 
16173,30/09/2016,11H 47M 37S 
6417,18/04/2016,00H 00M 00S 
10708,29/06/2016,14H 58M 22S 
19037,21/11/2016, 
15681,19/09/2016, 
843,14/01/2016,21H 32M 21S 
13597,15/08/2016,12:42 PM 
18980,20/11/2016,00:00:00 
18024,03/11/2016,17:45:29 
6129,13/04/2016, 
21295,31/12/2016,14:52:25 
8863,29/05/2016,14H 03M 48S 
18690,15/11/2016,12:54:30 
12185,23/07/2016,11:51 AM 
18843,18/11/2016,12:03:46 
7319,03/05/2016,13:16:01 
18167,06/11/2016, 
6988,27/04/2016,00H 00M 00S 
6679,22/04/2016,18H 50M 18S 
18628,14/11/2016,13:04 PM 
7128,30/04/2016,00H 00M 00S 
8283,19/05/2016,00:00 AM 
18437,10/11/2016,19:01 PM 
17650,28/10/2016,14:38:42 
16203,30/09/2016,16H 35M 23S 
6788,24/04/2016,17:38:54 
285,01/05/2016,00H 00M 00S 
10273,21/06/2016,22:08:58 
16003,27/09/2016,13:04 PM 
898,15/01/2016,00:00:00 
20736,18/12/2016,17H 42M 31S 
40,01/01/2016,00:00 AM 
5909,04/09/2016,00:00 AM 
16801,11/10/2016,16H 58M 44S 
16045,27/09/2016,00H 00M 00S 
6652,22/04/2016,00:00 AM 
5858,08/04/2016,21:50 PM 
21235,29/12/2016, 
18404,10/11/2016,13H 26M 52S 
7368,04/05/2016,12:49 PM 
10293,22/06/2016,14:22 PM 
21072,24/12/2016,00:00 AM 
2433,10/02/2016,14:23:45 
2008,03/02/2016,12H 47M 12S 
15323,13/09/2016,17H 19M 01S 
1615,27/01/2016, 
12937,04/08/2016,16:34 PM 
8341,20/05/2016,14H 17M 25S 
11061,07/04/2016,00H 00M 00S 
13182,08/08/2016,17:23 PM 
719,12/01/2016,17:52 PM 
19425,27/11/2016,13H 31M 51S 
9843,14/06/2016, 
17842,31/10/2016, 
14568,31/08/2016,21:08:07 
1463,25/01/2016,14:32:44 
7551,07/05/2016, 
11411,10/07/2016,12:58:49 
5152,28/03/2016,15:14 PM 
17607,27/10/2016,18:38:25 
4754,21/03/2016,16H 28M 54S 
5102,27/03/2016,17:52:41 
19656,30/11/2016,18:43:14 
3633,03/02/2016,00:00 AM 
18849,18/11/2016,12:52:51 
4825,23/03/2016,11:48:12 
20686,17/12/2016,19H 53M 22S 
10164,19/06/2016, 
759,13/01/2016,16H 14M 56S 
15607,18/09/2016,13:12 PM 
21161,27/12/2016,16H 03M 36S 
13451,12/08/2016,19:53 PM 
14072,22/08/2016, 
4051,09/03/2016,20:28:51 
8468,22/05/2016, 
12998,05/08/2016,15H 50M 11S 
20352,12/12/2016,00:00:00 
16410,10/03/2016,00:00 AM 
11510,11/07/2016,20H 05M 02S 
14912,07/09/2016,11:20:50 
15750,20/09/2016,17H 52M 51S 
1801,31/01/2016, 
11523,12/07/2016,11:42 AM 
6356,17/04/2016,15:48:53 
1777,30/01/2016,20H 11M 18S 
15602,18/09/2016, 
6156,14/04/2016,12H 06M 10S 
187,03/01/2016,19:37 PM 
16023,27/09/2016,16:27 PM 
6431,18/04/2016,19:16:07 
2943,18/02/2016,20:41 PM 
2828,17/02/2016,11H 26M 13S 
11464,10/07/2016, 
1815,31/01/2016,17H 33M 56S 
17501,24/10/2016,19:57:12 
5642,05/04/2016,13:41 PM 
8779,27/05/2016,18H 44M 26S 
18565,13/11/2016,00:00:00 
9875,15/06/2016,12:34:40 
9240,04/06/2016,16H 54M 16S 
20222,12/10/2016,00:00:00 
16733,10/10/2016,14:12 PM 
19275,25/11/2016,00H 00M 00S 
11148,05/07/2016,18:03 PM 
3696,04/03/2016, 
18162,06/11/2016,12H 51M 56S 
4877,23/03/2016,22:05:32 
212,04/01/2016,13H 16M 03S 
20408,13/12/2016, 
2555,12/02/2016,14H 00M 00S 
11695,15/07/2016,00:00 AM 
1020,17/01/2016,21H 04M 20S 
3702,03/04/2016,00:00 AM 
4766,21/03/2016,19:04:51 
798,14/01/2016,12:50 PM 
9270,05/06/2016,12:47:39 
4179,12/03/2016,11H 56M 55S 
18216,06/11/2016,22:09:38 
7819,11/05/2016,21H 13M 42S 
12232,23/07/2016,19:23:56 
18981,20/11/2016,16H 23M 59S 
13242,09/08/2016, 
3524,28/02/2016, 
11561,07/12/2016,00:00:00 
11482,11/07/2016,14:56 PM 
8217,17/05/2016,21:50 PM 
7642,08/05/2016,21H 25M 47S 
20050,07/12/2016,13:29 PM 
10240,21/06/2016,00:00 AM 
17355,22/10/2016,15:43 PM 
11398,09/07/2016,21:58:38 
14230,26/08/2016,11:39 AM 
17729,29/10/2016,00:00 AM 
18390,10/11/2016,11:32:35 
16181,30/09/2016,12H 51M 18S 
8711,26/05/2016,17:39 PM 
17874,31/10/2016,21:59 PM 
1240,21/01/2016,18H 40M 50S 
5674,04/05/2016,00H 00M 00S 
9776,13/06/2016,16:44:37 
9053,01/06/2016,14:41:05 
17628,28/10/2016,00:00:00 
11207,06/07/2016,18H 18M 11S 
2705,14/02/2016,00:00 AM 
1543,26/01/2016,19:21:11 
15877,22/09/2016,20:59:28 
